dataset	field	threshold	lower_interval_em	distance	higher_interval_em	lower_interval_f1	distance	higher_interval_f1	samples	sample_size	len_lower	len_higher	lower_em_list	higher_em_list	lower_f1_list	higher_f1_list
squad_base	similar_words	4	<74.059375;78.88125>	0.171875	<79.053125;84.625>	<82.98367704165467;86.78231016770968>	0	<86.6593382493787;90.46202527946497>	100	800	3281	7289	83.625	higher	89.65965629754072	higher
squad_base	similar_words	4	<74.059375;78.88125>	0.171875	<79.053125;84.625>	<82.98367704165467;86.78231016770968>	0	<86.6593382493787;90.46202527946497>	100	800	3281	7289	74.875	lower	83.9906489005421	lower
squad_base	similar_words	4	<74.059375;78.88125>	0.171875	<79.053125;84.625>	<82.98367704165467;86.78231016770968>	0	<86.6593382493787;90.46202527946497>	100	800	3281	7289	83.25	higher	89.44915217271836	higher
squad_base	similar_words	4	<74.059375;78.88125>	0.171875	<79.053125;84.625>	<82.98367704165467;86.78231016770968>	0	<86.6593382493787;90.46202527946497>	100	800	3281	7289	76.125	lower	84.5133935265514	lower
squad_base	similar_words	4	<74.059375;78.88125>	0.171875	<79.053125;84.625>	<82.98367704165467;86.78231016770968>	0	<86.6593382493787;90.46202527946497>	100	800	3281	7289	82.25	higher	87.7566809205299	higher
squad_base	similar_words	4	<74.059375;78.88125>	0.171875	<79.053125;84.625>	<82.98367704165467;86.78231016770968>	0	<86.6593382493787;90.46202527946497>	100	800	3281	7289	74.75	lower	83.69776147350478	lower
squad_base	similar_words	4	<74.059375;78.88125>	0.171875	<79.053125;84.625>	<82.98367704165467;86.78231016770968>	0	<86.6593382493787;90.46202527946497>	100	800	3281	7289	81.25	higher	88.50707503812117	higher
squad_base	similar_words	4	<74.059375;78.88125>	0.171875	<79.053125;84.625>	<82.98367704165467;86.78231016770968>	0	<86.6593382493787;90.46202527946497>	100	800	3281	7289	78.625	lower	85.97850084104921	lower
squad_base	similar_words	4	<74.059375;78.88125>	0.171875	<79.053125;84.625>	<82.98367704165467;86.78231016770968>	0	<86.6593382493787;90.46202527946497>	100	800	3281	7289	81.5	higher	88.47592154803438	higher
squad_base	similar_words	4	<74.059375;78.88125>	0.171875	<79.053125;84.625>	<82.98367704165467;86.78231016770968>	0	<86.6593382493787;90.46202527946497>	100	800	3281	7289	77.625	lower	86.64766150717998	lower
squad_base	similar_words	4	<74.059375;78.88125>	0.171875	<79.053125;84.625>	<82.98367704165467;86.78231016770968>	0	<86.6593382493787;90.46202527946497>	100	800	3281	7289	79.875	higher	87.2953396949754	higher
squad_base	similar_words	4	<74.059375;78.88125>	0.171875	<79.053125;84.625>	<82.98367704165467;86.78231016770968>	0	<86.6593382493787;90.46202527946497>	100	800	3281	7289	77.125	lower	85.7865997399143	lower
squad_base	similar_words	4	<74.059375;78.88125>	0.171875	<79.053125;84.625>	<82.98367704165467;86.78231016770968>	0	<86.6593382493787;90.46202527946497>	100	800	3281	7289	82.625	higher	90.52971873484417	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	82.5	lower	88.25577778860284	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	70.0	higher	83.54725003615253	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	84.375	lower	89.13329010471809	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	71.0	higher	84.22091842885835	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	84.25	lower	89.05072416500806	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	70.625	higher	84.50707086899439	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	85.5	lower	89.94745865245862	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	66.75	higher	80.61814904394694	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	86.625	lower	90.64933985970168	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	67.75	higher	82.53197444590101	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	85.75	lower	89.5720061942888	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	72.25	higher	84.80602617432953	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	83.5	lower	89.10654718510767	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	68.5	higher	82.36999912623386	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	82.375	lower	88.25523294462711	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	71.375	higher	84.79883173635471	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	85.0	lower	89.63448169560381	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	68.875	higher	82.21708474565762	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	86.25	lower	89.72385003804692	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	70.0	higher	82.83948666869193	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	84.75	lower	88.90511356290764	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	72.125	higher	85.25688647709154	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	85.25	lower	89.83845178869156	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	72.875	higher	84.90955010943911	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	83.875	lower	87.08650597088098	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	69.875	higher	84.02546162023968	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	86.0	lower	90.52478453712142	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	70.125	higher	84.44838889988044	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	83.875	lower	88.82657399553489	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	69.5	higher	84.22215972844468	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	85.75	lower	90.07169838704878	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	69.375	higher	85.13551051779612	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	85.5	lower	90.10171790651373	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	68.875	higher	83.59478498324548	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	83.375	lower	88.90271035828097	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	67.25	higher	81.97396909233417	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	85.75	lower	89.87203548367336	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	71.125	higher	84.2299604378305	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	83.875	lower	89.10310256272346	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	69.75	higher	83.31783262413988	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	84.5	lower	88.8999086330336	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	68.625	higher	83.8461326263996	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	84.25	lower	89.01787991130851	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	69.75	higher	83.25684835801671	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	86.0	lower	89.64300629925629	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	68.375	higher	82.84004663605052	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	84.0	lower	89.54902636703304	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	68.875	higher	82.79511509453225	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	84.25	lower	88.85658920682894	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	67.5	higher	82.35459496131269	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	84.625	lower	89.20117900600464	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	69.25	higher	84.01138514928411	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	83.5	lower	88.04356901351464	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	73.25	higher	85.09472878394661	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	83.5	lower	88.55557130104162	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	68.125	higher	82.44073665007255	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	84.75	lower	89.06190484529675	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	71.375	higher	84.95999637655127	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	85.125	lower	89.75709793013179	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	70.625	higher	84.23481791738028	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	86.625	lower	90.58732951404943	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	69.625	higher	83.6611454096102	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	81.75	lower	86.97682596636947	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	71.75	higher	84.43263066702667	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	83.75	lower	88.8633059306327	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	72.0	higher	85.12742215828582	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	81.375	lower	86.63629128195186	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	69.75	higher	82.97524301142668	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	83.25	lower	88.43728155192348	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	70.5	higher	83.69292522652307	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	81.875	lower	88.18538678106879	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	69.75	higher	83.96297776559695	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	85.375	lower	90.33951698778517	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	71.25	higher	84.24485041465286	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	84.875	lower	89.63766551572655	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	70.5	higher	83.57500694190536	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	84.125	lower	89.03235045404894	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	71.25	higher	84.40424943042277	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	81.375	lower	86.92259649821567	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	70.25	higher	83.3685976465345	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	84.5	lower	89.44879477978164	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	70.625	higher	83.41503571587755	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	85.75	lower	90.29743634988195	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	68.625	higher	83.73169470320313	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	82.75	lower	88.45983883763293	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	70.5	higher	84.14343897311682	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	84.5	lower	89.54961542081102	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	70.875	higher	84.84634380325342	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	83.625	lower	89.22734509854072	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	70.25	higher	84.21054319503473	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	85.875	lower	89.94005598568094	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	70.125	higher	84.20725181602546	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	85.5	lower	90.4513268310859	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	68.5	higher	82.85623124857975	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	81.75	lower	86.92374046243611	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	68.75	higher	83.66165951605126	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	81.75	lower	87.53798660605375	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	70.875	higher	85.21574803294543	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	85.25	lower	89.16107555381532	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	68.625	higher	83.17588902616507	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	84.0	lower	88.83319613822711	lower
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	67.5	higher	83.330551253285	higher
squad_base	answer_lenght	3	<81.75;86.44687499999999>	8.684375000000003	<67.36875;73.065625>	<86.94895607680446;90.56550408837397>	1.4462761160935287	<82.16801727970856;85.50267996071094>	100	800	7446	3124	85.75	lower	89.5472948456772	lower
